IDOcorrencia,IDLocal
2579444408,294
2579444408,1299
2572692297,1089
2571188325,2607
2571188325,931
2571188325,1011
2569220910,1390
2570048924,477
2630400381,2723
2579444408,2413
2571188325,2114
2571188325,1924
2571188325,957
2573281645,2628
2583471741,897
2583471741,462
2584664453,790
2583471741,813
2584664453,118
2584664453,1059
2584968254,2106
2583471741,419
2583471741,734
2755251256,2514
2718436260,2954
2706136105,2950
2696542354,2418
2693191273,491
2696314494,2212
2751572761,2103
2697728415,833
2722637487,115
2696533626,2120
2701511580,720
2701511580,675
2696003859,1934
2735520671,932
2696003859,614
2706200979,2665
2700722594,2704
2725950610,734
2705265444,1259
2714362765,2440
2730696499,967
2718035210,789
2721157923,2109
2717969322,1713
2712488054,1353
2717969322,1609
2717969322,2834
2739824311,2648
2725339952,2512
2719316128,732
2739824311,2769
2750019677,1772
2727685928,2660
2724282901,1895
2745037424,384
2724282901,384
2724624917,1557
2740299693,2161
2770289969,1924
2766206523,1554
2749836451,342
2733620308,2277
2742890102,651
2742890102,560
2751500860,2187
2742890102,75
2742890102,882
2742890102,24
2741629222,1386
2741629222,2358
2741629222,237
2741629222,612
2744959120,764
2749011341,932
2744959120,1957
2743128219,2904
2741629222,2526
2741629222,2413
2745003791,2184
2747562111,675
2743588179,1171
2747562111,1236
2761886334,2231
2761886334,618
2761886334,949
2762483713,2213
2751391107,168
2762705189,991
2753542757,2184
2751286293,960
2751286293,2183
2752923963,2981
2751286293,680
2766465303,2153
2751286293,280
2751286293,27
2751391107,912
2751286293,882
2752580941,166
2766465110,1397
2761194598,612
2766465110,2544
2756400016,2324
2756308104,621
2756888153,1639
2756400016,2448
2756400016,2170
2761194598,551
2766465110,2143
2752580941,1523
2761194598,670
2752580941,730
2752580941,2517
2761194598,2773
2757143159,2065
2760418064,2762
2760418064,1751
2759146125,2386
2773491865,734
2784009787,1637
2874508838,2626
2863765657,1996
2871928233,2762
2869070757,1582
2867148377,2631
2869334848,1510
2867148377,1701
2874220439,2544
2875693129,1408
2874220439,2153
2874711867,2618
2874711867,2603
2878686240,2756
2872225718,1604
2872225718,2053
2872225718,205
2872225718,1170
2872225718,230
2872225718,1353
2877046155,2740
2872225718,208
2872225718,1594
2879655469,1333
2872225718,2049
2872225718,278
2872225718,1625
2872225718,213
2872225718,491
2913388036,2772
2887149383,1787
2883530596,1171
2885387822,2476
2883530596,649
2898299978,3013
3035030167,1078
2894180978,2855
2913218592,3222
2893251722,2498
2910719876,786
2910719876,1743
2895792751,3083
2913580815,1430
2903124530,1916
2910719876,2283
2901963579,132
2901963579,3254
2923530003,2113
2901963579,1349
2906136925,1787
2901823291,1217
2901823291,420
2901823291,883
2939701159,2515
2939701159,2235
2913019311,786
2923641716,770
2923641716,113
2923641716,1356
2927233964,2070
2923641716,52
2946049061,786
2937584182,995
2924647815,2749
2946049061,1743
2924647815,3214
2939673886,2588
2948144986,1968
2926928767,2518
2931573365,80
2987811091,2186
2945682468,2146
2945682468,3451
2952971550,1105
2948497929,672
2948912416,2840
2957600682,680
2957600682,27
2953806081,1764
2953806081,203
2953806081,30
2953806081,1261
2953806081,629
2953806081,50
2951742470,2604
2953806081,402
2957785875,2231
2972347048,1435
2963421763,2118
2959536775,670
3005763392,1994
2962203309,2220
2972347553,1539
2974777507,1332
2989751421,2065
2961162014,2802
2974777507,1026
2974777507,1950
2972347553,386
2972347553,1883
2974777507,984
3071556654,2277
3072983365,2626
3073150558,612
3098096441,2023
3069776755,2603
3077318050,1032
3091588400,2624
3079649160,496
3078131252,3438
3082742332,3344
3079649160,2122
3079649160,1089
3079649160,1566
3091136556,2170
3091136556,3786
3091136556,2641
3083865090,1001
3083903505,2378
3095310231,1937
3083842223,1670
3081172844,2582
3086750787,2198
17184472947,1264
3091165575,3521
3089021365,2878
3087673883,629
3094308024,2988
3105153336,1536
3094838792,519
3095310392,3408
3095310392,3607
3095310392,3815
3097907536,1292
3208399379,2090
3097907536,1261
3102589202,3726
3105508864,2192
3129129219,1055
3102626367,194
3145279282,3726
3102626367,181
3107325977,1165
3104766839,3375
3123393091,661
3208393649,371
3115700920,2749
3123393091,1217
3116464549,2106
3123393091,888
3208393649,1346
3208393649,734
3123393091,734
3208393649,747
3141260683,3011
3133414413,1557
3129363245,783
3121817947,3643
3124246898,3614
3123360529,786
3151848311,3389
3123360529,3798
3159960921,2654
3123360529,2283
3139348843,3683
3139348843,650
3139348843,124
3142016021,883
3143273223,1713
3160120387,3349
3143273223,1089
3137481638,1506
3137481638,3185
3139355148,2745
3139295054,3102
3139355148,2732
3146442880,1322
3146442880,203
3148581736,1772
3153182777,2644
3176802581,931
3148317337,3171
3152686960,3584
3150162178,3212
3153807140,3819
3158763777,1300
3338616460,3656
3151944837,3862
3176432804,1303
3166869827,1702
3162866767,2486
3160168835,3976
3166869827,1944
3166869827,2971
3160168727,2840
3160168727,2978
3175793457,828
3160168727,2792
3160168727,2108
3139354785,2394
3162867566,2273
3435621003,1075
3437299629,3519
3635166521,3519
3459259031,3519
3437299629,3240
3451164040,1871
3502223007,1037
3493136763,2795
3493136763,2150
3493134137,4001
3718171236,846
3493136763,2235
3479603123,3768
3712257961,1408
3501701437,3790
3493136763,2363
3493136763,2195
3501744960,2195
3493136763,2422
3531587874,3738
3501744960,2769
3493136763,2208
3500349504,2051
3500349504,3217
3520901557,3633
3513111971,3089
3539153289,3643
3571650956,90
22480375898,3233
22480375898,5236
3785274377,3309
3504733611,3807
3571666234,3921
4049831339,960
4049831339,2283
3571156903,241
3571665806,2184
3659029408,90
3575053688,3921
3575053688,3920
3537717778,3870
3539183013,2186
3571648859,2894
3678899870,2514
3604900137,3570
3604900137,1417
3929956966,1967
4073080138,3706
3658997561,247
16133905188,1950
3966301441,2894
3727469833,680
3766147242,3920
3727469833,27
3731458160,3646
3914859275,967
3761342133,3488
3760800546,3768
3847555999,3234
4204762694,3192
3757513115,3192
4058898592,3766
3821831232,2763
3835317391,2003
3760299073,4103
3753607949,4096
3754070097,564
3744839291,3214
22490727457,2148
3809691728,496
4219771660,4004
3959064216,1769
3842538064,2771
16743183273,538
3790197095,1743
3790197095,3620
18711288928,2393
3763757961,3308
18711288928,2379
3809691728,2938
3831274582,4111
18711288928,3822
18711288928,5271
3744693645,3978
3744693645,4149
3873101983,559
15793912976,2051
4155230333,2686
4073999104,3067
4155230333,4330
3856696581,4059
3998573347,850
3878407553,1054
4125253287,3610
3902456189,2649
4081657903,2612
4072938294,505
4058419089,3574
3961183053,3171
3913779066,2229
15982293796,2447
16199613714,1873
16015313973,2648
15990204569,1486
16086850626,4492
15969364850,3807
16081442229,3807
15990204569,1488
15965641385,3166
15960913793,454
16109591141,172
16199951020,172
16015313973,2641
16015313973,2769
16012832426,4129
15990204569,575
15986503173,1841
15956583943,4096
16152599598,4096
15996116564,3214
16120952412,3706
15986668806,4009
16206379047,899
16046659001,3264
16204339570,1001
16046588041,2608
16046659001,1835
16046659001,1764
16046659001,274
16097233684,2128
16046659001,2054
16083741461,3726
16046659001,1342
16074081465,54
16046588041,2419
16046365071,2148
16878669633,2514
16203220086,2514
16046659001,381
16093038898,2220
16464680009,519
16204059296,519
16107876914,3084
16266668084,3588
16205944245,2590
16133064806,3600
16209520470,2437
16511974671,4616
16204939015,3225
16209213349,4657
16293112743,3450
16293112743,2641
16202461265,2518
16205572654,4616
16802443579,4089
16195349393,1967
16203577411,1197
16312396311,4089
16713257604,2950
16208920660,3085
16201378398,3815
16202524484,3013
16209276441,4035
16200899735,3578
16228712625,2771
16275669913,4190
16349228292,1684
16363986694,3523
16355426578,4444
16402343496,384
16355426578,3232
16355426578,3060
16355426578,2377
16456429136,1432
16355426578,2208
16385947523,1320
16734924855,1426
16734924855,1152
16734924855,1092
16734924855,1548
16734924855,3618
16403291963,2546
16798676116,3902
16491417891,2023
16530966432,2745
16595608900,3087
16746758699,3604
16544286053,2093
16729245296,2681
16729245296,2423
16795537301,2522
16918896214,2522
16750153730,4182
16986375350,651
16986375350,1016
17024510819,3199
16769924189,2893
16986375350,3258
16986375350,4709
16986375350,2154
17739553370,1557
17753225868,2191
17809035027,3886
17718954335,1393
17806558736,3234
17920735386,3174
17753225868,2785
17833915493,1606
18076698451,1887
17981289883,995
18034263146,1762
17920403472,4534
18008846400,3521
18004144817,3801
18225619316,4597
18045421096,1052
18045421096,951
18123563941,4449
18045421096,2413
18045421096,1894
18089340245,770
18076405919,2480
18088445820,3234
21575791386,780
18094876300,157
18092869715,4845
18101758996,1730
18100321346,2413
18089678214,3004
18094562641,1179
18072674401,3597
19806017792,4257
19806017792,891
18119848200,3584
18145926991,3831
18112267870,3078
18097359538,4669
18657374721,1285
18714852715,5885
18264164105,4015
18125056928,3078
18128936883,4677
18403544699,2413
18484210836,2091
18393208870,3702
18867399757,3925
18800455554,3925
18643487858,3388
21515279234,661
21515279234,790
18312614556,4527
18091280729,5125
21515279234,1568
20084181156,3940
21515279234,351
18855635745,1349
18485766278,4592
18754942341,4592
18483265196,2514
19065605513,2106
18450582451,3928
18479224924,90
18860423557,1772
18474976004,4755
18474976004,1568
18479457413,5081
18474976004,734
18495431789,2300
18695279893,3016
18474976004,882
18605348237,2277
21370952776,1304
18736487216,3417
21370952776,623
21370952776,2300
19126674101,536
21370952776,241
21370952776,2834
18662258022,4919
18781626116,3558
18650407996,4327
18981444243,4817
18751894151,3464
18770663593,2054
18981444243,1236
18746547326,1448
18981444243,3573
18807358796,2996
18848477463,3615
19389322681,1125
18849624864,4679
19177865628,496
19177865628,736
18848335190,3610
19177865628,462
18900693301,2282
18900693301,3770
19177865628,1566
18866477138,2239
19110424502,4111
19937973171,2208
18778556019,5005
18430611624,5005
19845098937,4327
23540988178,1306
19967342744,4476
23540988178,651
23540988178,1337
19872913288,4409
19965333770,2317
20370966168,4702
20088615089,2195
20106088121,2686
20721487000,2893
20123137885,641
20215096906,3330
20102767760,3308
20072909178,4013
20112051016,2665
20271810981,1183
20271810981,2220
20670763036,4543
20081666203,1941
20081787146,4986
23932185344,4226
20271810981,3906
20082954919,27
20082954919,891
20721332627,2894
20167108383,2894
20078555505,2631
20130576928,1236
20130576928,4231
20130576928,967
20075295787,3453
20130576928,1845
20274569007,813
20501010712,2317
20252099996,5315
20130768299,5315
20505087667,4669
20622692362,5257
20249316689,3309
20247300263,5302
20371862872,3838
20380763692,4889
20316780954,5006
20218076008,4835
20344803177,669
20291037362,3781
20278780418,672
20323594569,2214
20372554032,4066
20332686220,1250
20279929497,3792
20323594569,2482
20366860132,2769
20345702047,5246
20285860868,5230
20388748548,2929
20420388369,2791
20318537270,984
20420383055,5198
21151563814,4625
20617581192,4787
21166114223,4804
20667147551,5483
20721772442,1858
20419347817,4418
20562593671,3936
20667147551,1084
20667147551,2203
21151563814,30
20721772442,1857
20562593671,789
20418818363,536
20562593671,241
20667451025,2863
20553462352,3791
20661318979,4219
20491638579,5255
20388777243,1274
20365983403,5001
20501463403,4964
20711526028,3959
20412265540,3407
20385399730,5048
20385399730,4385
20797324391,3078
20607025745,2766
20459738434,5188
20720004693,5258
20633785455,942
21407979046,5728
20633785455,4177
20633785455,280
20633785455,3240
20544998561,4908
20633785455,2982
20555323920,4327
21178963764,2954
21674362433,4407
21309672449,734
21192487712,335
21430260150,4194
21289132416,4194
21460176135,4415
21351068478,3447
21390112391,5562
21460176135,3354
21334445890,90
21434008587,519
21422486638,1250
21430874916,4778
21671323662,3920
21433041037,4004
21860514712,651
21428531352,3807
21421394577,5210
21333562391,5324
21426079571,2315
21436923053,5198
21482012588,4077
21465564801,5056
21482012588,4086
21870645049,4370
21483722301,5698
21466045294,1089
21482020264,1532
21482020264,2759
21567253070,1345
21870645049,3727
21491923992,5600
21484310165,3385
21484310165,1457
21620182929,3559
21491923992,5456
21620182929,4630
21582992459,712
21465288827,5454
21486448722,1851
21479113023,1465
21570440194,4066
21527719564,5246
21479108235,5056
24172007743,3640
21666666383,4624
25939223170,351
25939223557,579
25939223557,714
21596243514,4909
21766613687,4374
21766614049,4374
21766630467,4450
21621332893,4592
21669220714,2514
21686897530,4796
21618702183,3768
21598283289,472
21690461596,3567
21606413732,4921
21659873066,5198
21860522259,3175
21860522259,960
21860522259,1323
21788919596,1609
21667788100,4985
22112569411,3192
21624023078,5187
21811504290,1703
21855500159,1769
21862968581,3578
22281528707,1323
21797099581,2315
22009120300,1670
21826733631,2584
21811520772,205
21800649579,205
21793565235,3455
21852774469,5715
22248203800,3921
21791290983,1055
21816803165,3466
21797319232,4503
21829282223,5637
21792009817,2262
21848245121,4405
22084285610,5697
22216193040,2541
22084285610,997
21857265716,2808
21847780475,3807
21969254473,1941
21969254473,5811
21971288072,4432
21969254473,1851
21984394064,888
21351999071,3346
21969254473,4405
21850947228,2973
22395040906,4316
22379180816,5206
22395666360,4061
22402527599,4048
22384004133,5896
22486940813,1873
22392418606,3082
22784219940,1299
22469745256,4926
22380643183,4327
22466208092,2085
22466208092,1732
22479434141,3325
22882205796,5811
22381110703,4311
22882205796,3843
22384480593,4766
22476238729,4039
22466208092,4039
22766350898,1341
22765371780,5636
22472809740,2952
22527211439,4190
22479912623,4666
22523832200,2310
22473949444,3807
22459291735,3408
22550113672,6026
22459291735,1751
22709268876,5276
22540297621,4221
22601635735,2367
22459973814,2324
22469519437,2089
22469519437,3638
22601635735,2141
36311882539,2639
36311882539,6568
22796907671,81
22796907671,4421
22796907671,1086
23250118756,5472
22697278336,5350
22796907671,3722
22796907671,2093
22796907671,2148
22703003816,5600
36300163647,1536
36300163647,36
22697728872,876
22697728872,3395
23183556767,883
22710522457,1778
23108716573,5326
23108732006,2660
22720809750,4637
22945013893,2176
22817729814,2732
22697914920,3930
22945013893,575
22773549863,1299
22786235970,5811
22701633551,4066
22993708089,1890
22900194410,462
22946092630,4418
22878845762,1908
22876454807,4348
23108714836,2481
23006050686,2266
22955952180,1650
23126858594,1878
36283619382,5911
23424587304,2880
23424587304,1121
23006050686,3601
22944556683,3601
22946561921,4766
23006050686,5222
22944556683,5222
23006050686,78
22939004979,78
23045505964,4626
23110659883,1702
23017405343,4293
21982550876,2315
23061151266,4953
23174739631,2321
23047641862,2321
23214644373,2618
23044886026,5689
23159540630,5768
23338469170,3701
23566598069,4198
23391648026,1830
23449426063,3906
23275483294,741
23231391351,3308
23224712993,5728
23231391351,5044
24561136998,4592
24273270327,4324
23207040053,5600
24014875684,2640
24853588086,5476
24248401922,5103
24108297303,4502
24853588086,6464
23207040053,5456
24248401922,5129
24248401922,5912
23207040053,5454
24436884742,1170
24704149084,4114
24332435225,1568
24450494637,2784
24696606104,2025
24201213086,5562
24435026512,5940
24450494637,6107
24169128227,4649
24856998016,6109
24201213086,5828
24440918330,4902
24504247152,5220
24504247152,5081
24442613072,3012
24437206676,1147
24945691428,4755
29533316279,4755
24442786835,3902
27191207561,3701
29533316279,1089
24944854798,5252
25574297097,79
29537736847,437
29533316279,134
24945691428,134
29520407091,3851
25344486176,3851
29533316279,1127
29537736847,5642
25574297097,5642
24433891190,6107
29545832074,6107
24537737078,6115
24583289475,6181
24945691428,92
